id,resblock_id,resblock_id_text,dist_restau2017,dist_restau2018,dist_restau2019,dist_restau2020,dist_restau2021,dist_con_store2017,dist_con_store2018,dist_con_store2019,dist_con_store2020,dist_con_store2021,dist_mall2017,dist_mall2018,dist_mall2019,dist_mall2020,dist_mall2021,dist_gym2017,dist_gym2018,dist_gym2019,dist_gym2020,dist_gym2021,dist_cinema2017,dist_cinema2018,dist_cinema2019,dist_cinema2020,dist_cinema2021,dist_bar2017,dist_bar2018,dist_bar2019,dist_bar2020,dist_bar2021,dist_univ,dist_top_univ,dist_topmid_school,dist_mid_school,dist_toppri_school,dist_pri_school,dist_parks,dist_hospital,dist_bus2017,dist_bus2018,dist_bus2019,dist_bus2020,dist_bus2021
1,50000000000439 ,'50000000000439,120.5325421,113.2726512,113.2726512,116.5212651,124.3950607,121.1638961,121.1638961,117.0213312,117.0213312,117.371472,1447.421317,1181.588731,1446.423847,1448.794049,1099.769727,395.0883921,395.0317519,435.8297524,435.8297524,388.8448182,884.1096329,884.1096329,886.8302493,886.8302493,886.8302493,503.7263789,700.6428303,782.1072727,320.6683769,156.4001241,652.1365698,652.1365698,2094.668217,887.669763,3054.543324,148.3019351,553.044684,582.0054012,252.2510858,249.8552893,253.0518255,249.785825,249.785825
2,50000000000602 ,'50000000000602,52.96911095,52.96911095,52.63043407,74.85776187,56.90703196,177.6460083,177.6460083,177.6460083,177.6460083,58.22877936,728.8468663,728.8468663,751.2276641,751.2276641,1258.206193,848.7954591,423.9144484,940.8397237,423.9599855,738.8374847,1209.746083,1209.746083,1209.746083,1131.431543,1156.451937,488.4775756,488.4775756,488.4775756,621.399811,621.3378779,6479.099474,8065.215001,8887.750741,953.9540427,4905.143176,1078.812624,743.5570049,8479.19246,426.5113882,426.5113882,425.3823623,433.7996238,437.6939691
3,50000000000833 ,'50000000000833,175.4061021,175.4061021,159.35019,172.1503141,172.1503141,198.1595816,198.1595816,194.2298021,193.8118322,180.1828187,614.8408853,612.124116,611.0407736,609.8522261,1022.466887,811.0858094,449.0372747,372.4835294,374.3994299,374.3994299,1302.906334,1302.906334,1221.363449,1302.906334,1302.906334,861.7422212,861.7422212,861.7422212,620.0773482,705.3455717,3068.550228,7280.092667,2720.900551,186.8366299,2674.714121,728.1340934,648.763651,1116.005055,237.3088247,237.3088247,235.8002707,235.8002707,235.8002707
4,50000000001721 ,'50000000001721,225.4816363,225.4816363,89.2182099,228.7176761,229.4216902,262.9881319,262.9881319,262.9881319,262.9881319,260.253641,1585.659439,1585.659439,1581.985378,1585.101933,857.748149,573.2992511,769.1961871,432.1890512,799.7668918,431.6321446,1556.107753,1556.107753,1556.062419,1236.576954,1556.062419,671.2127829,665.7560688,731.34438,1076.979761,645.3896075,5231.215477,5231.215477,5220.33356,1946.837855,7305.571874,135.0094223,1243.268066,4984.098342,430.8047926,429.4258012,430.1284248,430.1284248,430.1284248
5,50000000006331 ,'50000000006331,117.4370288,117.4370288,117.3264382,43.5867827,43.33777865,117.0867368,117.0867368,117.0867368,118.5980599,118.5980599,1033.882777,1443.963655,1467.845428,1442.486193,1476.250724,495.5599162,380.7568176,112.1632228,112.1632228,486.0293274,1434.016642,1434.016642,1434.016642,1434.016642,1394.060011,953.1637322,953.1637322,953.1637322,1334.254034,627.0112608,5218.38571,5655.7505,1292.426563,387.4463883,1230.935317,1058.805958,592.8084003,1432.985313,148.9317857,151.1512153,151.6880915,151.6880915,153.4719334
6,50000000006333 ,'50000000006333,231.3789339,216.6715915,231.3789339,231.3789339,231.3789339,128.1785637,128.1785637,128.1785637,400.7092018,400.7092018,406.443173,406.443173,408.7201437,655.9488011,659.3629564,678.154803,326.0203106,304.9772055,276.8188066,304.9772055,2008.009332,1787.868193,1788.910226,1788.910226,2015.803487,263.0291082,263.0291082,263.0291082,314.7091866,314.7091866,6170.37435,8250.257777,6786.286524,1195.460864,8505.577595,1041.055922,1226.663494,1490.741138,182.016161,151.8939489,180.5724046,180.5724046,180.5724046
7,50000000006439 ,'50000000006439,126.9682588,114.3552043,134.5827252,134.5827252,133.3753676,241.4257621,241.4257621,238.7696211,270.2422353,106.7327119,1371.606405,1371.606405,1381.123196,1388.808028,1413.992431,542.9918963,547.8373443,256.5766922,256.5766922,550.9632993,1351.207214,1351.207214,1351.207214,1351.207214,1351.207214,809.8583866,809.8583866,809.8583866,1207.482228,1006.86755,5337.45955,5337.45955,1541.822888,894.4642571,799.5499357,786.8294872,342.6085524,1316.867058,431.6900408,432.7837227,432.7837227,432.7837227,429.6568568
8,50000000007945 ,'50000000007945,52.89589648,36.61702972,35.36122745,35.36122745,35.84811658,159.1937895,111.7890541,111.7890541,120.6993725,112.2685196,2458.37053,852.5949129,2464.121747,2464.121747,2533.794362,756.5731436,442.0500495,442.0500495,442.0500495,843.4974339,871.6535929,852.5871252,862.9242523,862.9242523,862.9242523,1017.319036,1017.319036,808.6661838,960.2303308,953.6001715,835.4978263,4368.167575,2110.834761,710.2783101,3114.377709,1163.420459,913.69391,1517.173485,323.2620092,319.7464719,323.3386818,323.3386818,322.1600677
9,50000000008386 ,'50000000008386,245.5026781,245.373912,235.7485458,239.4830327,301.776545,186.1825369,136.770346,136.770346,136.770346,285.9005708,2108.534949,1766.532319,1766.532319,2519.247956,2857.763554,388.6357209,388.6357209,388.6357209,384.8225895,385.1217415,2799.543063,2799.543063,2799.543063,2779.001553,2779.001553,1074.26897,580.9367625,1074.26897,681.0738017,674.0255168,3611.524418,9661.194803,9747.860544,1677.593225,13486.13962,1709.116704,1016.642816,9787.661179,281.0925203,281.0925203,282.2607032,387.7600921,387.7600921
10,50000000008448 ,'50000000008448,138.4755524,138.4755524,137.8215148,138.4755524,138.4755524,135.5461199,135.5461199,135.5461199,162.3054663,162.1774577,3708.531203,3068.658969,1739.888999,1739.888999,3706.379016,550.7263171,550.7263171,550.7263171,550.7263171,550.7263171,3650.779497,2470.788753,2498.003436,1218.343126,1218.343126,1232.747651,1232.747651,577.0279308,563.2971374,563.2971374,3120.216897,10989.29113,9120.379062,1134.638568,13325.48474,1367.109363,1821.259964,9837.104052,481.3916876,481.3916876,481.3916876,481.6230874,481.6230874
11,50000000009635 ,'50000000009635,61.80303956,61.80303956,61.80303956,19.20199125,43.09823649,53.81399014,38.4599256,25.42406384,68.2300116,49.3969086,3022.807489,2404.295007,1986.508465,1986.508465,3649.061192,1343.650165,1343.650165,1343.650165,1343.510893,1025.722639,3605.561082,3303.538819,3329.960571,1912.920899,1912.920899,1459.353412,939.2327325,661.3496306,667.1128387,423.8461124,3302.328422,10404.47419,9457.944369,1568.142724,13457.42442,1269.09231,1230.19913,9856.398889,379.3231657,379.3231657,370.7400415,370.7400415,370.7400415
12,50000000013716 ,'50000000013716,322.4337138,322.4337138,318.696185,480.3484164,282.9007725,341.6199648,341.6199648,341.6199648,335.9071418,335.9071418,4356.523797,4356.523797,2804.581713,2804.581713,4349.853451,1413.454288,1413.454288,1406.920401,1413.002172,1570.93111,4313.915499,1564.000907,1582.424677,1563.687613,1563.687613,1536.901322,1536.901322,1536.901322,1536.901322,1465.734511,3833.238084,12546.40679,8937.94786,1361.414991,13501.77844,1647.531366,1463.053295,10324.90375,310.7846114,310.7846114,311.4071297,403.1570587,403.1570587
13,50000000013731 ,'50000000013731,495.3462612,495.3462612,562.9328823,694.064563,478.5252206,471.8011691,471.8011691,471.8011691,580.1191771,576.8452185,1228.353131,765.5117383,1228.353131,1019.62362,1010.33148,848.7529823,393.4882956,848.7529823,849.1531653,870.0522342,713.2455352,713.2455352,763.8759679,763.8759679,759.5830093,1014.586709,1014.586709,726.6904328,270.6909997,743.1621785,3934.681299,8061.436857,3894.263612,1556.287857,6712.187233,1149.222292,663.1227545,4372.510281,663.9969971,663.9969971,654.7541418,493.9825183,484.89463
14,50000000014252 ,'50000000014252,118.2962708,134.9199326,142.6349779,213.0120029,213.0120029,75.77245787,72.84880215,72.84880215,165.7743061,73.30926603,1941.020909,1937.027498,1933.132156,1933.132156,1933.372378,1457.414878,1158.835356,1317.748903,573.0690306,683.6021758,1898.567877,1898.567877,1110.266693,1110.266693,1110.266693,615.0632473,862.2272213,862.2272213,1201.068684,1201.068684,1723.857207,1723.857207,4225.367748,787.1550109,5458.265359,802.5005508,1880.134275,4929.004429,48.94496032,48.94496032,48.48302401,116.9799852,116.9799852
15,50000000014957 ,'50000000014957,178.7564219,158.6952321,158.6952321,125.4020792,126.0625786,133.6363163,133.6363163,133.6363163,154.983272,139.73715,267.5151847,1557.776292,923.0180346,1558.27718,1558.27718,403.5469349,442.920369,274.5307341,264.0689644,264.0689644,322.7520959,322.7520959,322.7520959,344.0199419,341.4338048,819.414539,1052.446665,1031.530121,241.0497944,241.6514731,675.6682428,3210.964679,1297.579425,551.8043653,1776.128194,1459.682982,581.5505351,2458.229442,408.9525046,408.9525046,401.0075971,383.6831269,383.6831269
16,50000000020448 ,'50000000020448,143.721355,126.6914019,51.50127104,48.89011318,48.89011318,183.8682443,183.8682443,183.8682443,126.860031,124.2039948,2626.659205,2626.659205,433.0642107,430.4347582,391.0913867,490.643606,380.3129761,376.3260527,220.2044313,220.2044313,1967.50536,2530.929691,2546.215661,423.7576416,423.7576416,129.9187361,129.9187361,129.9187361,1793.555642,1536.178039,4153.408336,4576.827678,4058.138619,596.9737705,9241.674258,324.6720953,891.2742475,3582.990719,174.0790462,173.7182178,173.7182178,173.573385,173.573385
17,50000000030620 ,'50000000030620,36.25131266,36.25131266,25.9240542,36.8827543,42.35271963,46.38877076,46.38877076,46.38877076,46.38877076,44.90389142,796.270746,798.7987484,773.3927423,857.4917194,857.4917194,695.1164953,695.7740924,338.694396,338.2337255,336.9971708,1638.358128,1638.358128,1601.502502,1638.358128,1638.358128,730.7653755,730.7653755,730.7653755,699.5932226,696.4385984,3575.340025,7285.895877,3184.742726,682.0220205,3269.043905,189.0449178,1166.184616,1649.368678,118.3678026,120.140453,120.140453,120.140453,120.8703074
18,5010019885560690 ,'5010019885560690,142.7328585,142.7328585,68.8452788,111.820727,64.7990708,165.3870042,146.9198495,146.9198495,157.6260059,151.512216,379.7797958,379.7797958,363.8570828,363.8570828,358.45313,288.315292,293.6970766,150.963076,377.3914133,377.3914133,477.4444396,477.4444396,484.9925305,504.4576017,180.3623411,608.6701142,196.6531105,389.668054,608.6701142,388.0353642,3584.348863,3584.348863,270.7808735,270.7808735,2821.903407,470.7840988,514.8201139,1760.712173,186.5239037,186.5239037,187.2307293,187.2307293,187.2307293
19,5010021942603730 ,'5010021942603730,170.3947776,170.3947776,157.3124061,169.0562776,165.8411562,183.2204413,183.2204413,183.2204413,180.5032781,180.5032781,520.3194105,931.4951346,520.3194105,941.0028802,943.3955083,289.2691972,288.2007805,288.2007805,94.99842372,94.99842372,1041.781159,1041.781159,1042.651717,1063.428603,822.5834091,179.70748,178.974806,177.4159582,177.4159582,636.145121,3371.910776,3371.910776,614.600026,309.9392059,2011.167303,571.1271578,525.3599655,1154.037311,106.3517543,106.6994441,106.3517543,107.9169123,104.5894061
20,5010022184563010 ,'5010022184563010,51.27203158,51.27203158,51.27203158,44.99101709,44.99101709,79.50971338,79.50971338,79.50971338,80.24290943,78.72524037,1193.906079,1193.906079,1193.906079,1221.045416,1221.045416,1017.727852,879.6448948,273.5286707,273.5286707,273.5286707,1132.475461,1132.475461,1140.630125,1136.334913,797.1325954,449.9719088,449.9719088,449.9719088,450.891533,458.2051102,2593.843936,2593.843936,2549.304347,403.770997,1710.441012,809.8570815,934.2165742,3511.69998,80.58823267,83.68836794,83.68836794,99.77058816,99.77058816
21,5010022188232030 ,'5010022188232030,4.18091686,4.18091686,4.18091686,26.38652376,26.38652376,124.2950221,54.16694935,60.45290142,60.22023564,60.22023564,1352.202994,1352.202994,1352.202994,1382.428819,1382.428819,882.8031333,882.8031333,479.7364329,479.7364329,306.4033491,1156.958703,1156.958703,1166.336182,1161.351303,1027.723322,510.9218194,510.9218194,510.9218194,654.503244,369.9744362,2830.93857,2830.93857,2804.445855,217.991378,1963.867105,735.8571553,757.3090297,3494.483611,86.94081699,88.1185058,88.1185058,87.21635327,87.21635327
22,5010022437793980 ,'5010022437793980,42.72837263,35.52244281,35.52244281,46.70579095,48.04438587,45.65147814,45.65147814,45.65147814,55.35796201,55.35796201,720.6182662,720.6182662,702.5428082,702.5428082,696.4618877,631.906414,637.6603708,219.1103157,428.2081533,430.8880007,804.7550965,804.7550965,812.8905249,829.7802574,527.9655712,672.1947689,447.6195609,672.1947689,745.5327988,449.5216002,3932.165246,3932.165246,474.459988,474.459988,3052.991607,500.2524898,388.749602,2055.108399,152.9756033,152.9756033,152.9276449,152.9276449,152.9276449
23,5010023009006250 ,'5010023009006250,159.7099098,75.25584327,143.7820288,114.9132149,171.6362339,180.7085037,180.7085037,188.2326093,182.1765967,187.3692481,546.0856803,846.608105,546.0856803,853.8436204,855.5109801,354.5423944,353.6767485,353.6767485,95.2712324,95.2712324,961.9559996,961.9559996,963.6794876,985.3095027,718.2896578,177.9575586,243.2097445,241.6383888,241.6383888,531.3015583,3435.906035,3435.906035,492.6026676,289.2967087,2139.924839,581.5462323,531.9671759,1257.52963,221.8760427,222.3019173,221.8760427,222.6114756,221.0587361
24,5010023573139550 ,'5010023573139550,101.775416,101.775416,90.74336134,147.7431256,151.3911029,145.8291763,133.8772233,133.8772233,133.8772233,133.2911177,1708.704818,1708.704818,1724.100617,1560.382479,2428.771702,300.6938361,307.7144593,314.5077014,306.6999351,170.0604232,1708.704818,1708.704818,1733.005172,1741.929545,1741.929545,383.6889423,383.6889423,378.2990549,378.2990549,378.2990549,628.599887,3191.978669,2012.440464,173.5727864,2056.15516,694.4960698,404.81289,2471.837246,156.3544584,88.15847828,155.8161518,156.0631664,125.8551318
25,5010026311495290 ,'5010026311495290,313.0093551,283.7441841,313.5163853,312.4980189,292.3465113,314.6846718,314.6846718,314.6846718,342.634734,342.634734,486.6216741,486.6216741,489.0235479,489.0235479,492.4123774,892.50514,642.2665619,896.074468,561.1962789,896.074468,1055.143804,1055.143804,1052.955172,1052.955172,1052.955172,701.6619909,701.6619909,701.6619909,861.5857643,1031.406992,5417.690259,5417.690259,14399.61159,1603.474919,5120.635867,1768.160111,1588.630957,2492.324954,388.0742057,389.4400648,249.4662794,249.4662794,249.4662794
26,5010027008011640 ,'5010027008011640,48.06797742,43.47981092,56.34067398,56.34067398,57.75131704,182.5962161,200.4400642,207.2537853,176.3615255,78.29144227,1318.405605,1163.486239,1163.486239,1206.449125,955.7856495,54.92990287,54.92990287,54.92990287,314.3103407,339.6781343,688.058659,688.058659,688.058659,688.058659,688.058659,778.0688641,483.4890212,332.800051,329.9031844,285.8539613,2790.08972,3385.228047,3050.043903,476.1057903,2571.735151,720.8919302,542.0312469,2609.352521,108.1527143,108.1527143,108.1527143,108.1527143,108.2798505
27,5010027008011890 ,'5010027008011890,94.59771518,105.8221876,81.36279353,86.68055989,98.04478829,279.2332557,279.2332557,100.9696997,99.97098707,99.97098707,1010.580267,1010.580267,1006.030495,1002.891631,655.1116617,476.9912135,548.9698018,476.9912135,389.5105177,394.0898123,97.93070145,97.93070145,97.93070145,97.93070145,97.93070145,552.2357871,385.6326497,385.6326497,379.4910013,79.02759654,2637.597661,3365.848633,2926.932192,374.913589,2929.468411,862.7994625,1265.460629,2615.97558,114.0062988,110.0082926,110.0082926,241.9198079,222.361889
28,5010028026178860 ,'5010028026178860,163.6296272,199.6513379,199.6513379,336.9532057,290.8398805,209.2728937,209.2728937,209.2728937,297.7017577,209.2728937,407.3447285,407.3447285,405.1594138,405.1594138,405.1594138,962.2880324,962.2880324,962.2880324,968.1932219,494.0788101,2515.198431,2515.198431,2489.054876,2489.054876,2240.29363,449.0978955,449.0978955,1281.607821,611.7007592,1205.967474,6279.487745,9101.128563,6920.293437,1718.833585,8844.692297,1194.667172,1281.890371,2498.107937,280.6929915,280.6929915,281.079215,281.079215,284.0336597
29,5010028379025560 ,'5010028379025560,92.03731299,92.03731299,163.6755536,163.6755536,58.91250183,261.7726673,71.02428372,76.01658572,77.29890104,77.29890104,842.3423381,811.5005268,583.377774,583.377774,583.4957193,392.1133614,338.9487771,409.477813,409.477813,431.7142936,601.0178093,601.0178093,601.0178093,601.0178093,361.9308648,152.9367416,182.2526227,182.2526227,182.4680354,182.4680354,751.8727168,751.8727168,1384.078786,322.9136941,515.6522467,515.6522467,348.4657646,704.7149427,174.3352132,174.5671497,175.7405926,175.7405926,173.5909232
30,5010028561477020 ,'5010028561477020,93.93254455,87.48534277,106.666547,160.1760416,87.48534277,108.2657085,105.0922659,136.9361291,380.7832587,128.6131627,2128.957357,2128.957357,2128.957357,1838.441567,1838.441567,1576.35572,1159.542642,1139.632202,1140.675216,1128.96108,3201.860789,2366.368997,2353.892359,1790.973482,1790.973482,1155.516155,1155.516155,1155.516155,1174.264046,1174.264046,1889.547693,3333.856481,1051.448864,1051.448864,5890.771123,1323.522695,2340.794105,2681.427769,412.595411,412.595411,415.6603112,415.7346972,415.7346972
31,5010111331611170 ,'5010111331611170,84.72388727,127.1857164,110.8712087,123.5658764,123.5658764,257.6226932,257.6226932,257.6226932,251.1447716,109.7711686,699.0251696,699.0251696,704.5790948,1022.770157,1266.402304,127.2435193,575.1656073,127.2435193,127.2435193,127.2435193,964.3753521,964.3753521,627.2777706,627.2777706,629.2091963,94.42356266,94.42356266,94.42356266,94.42356266,94.42356266,192.8921733,192.8921733,661.9117962,651.8520635,1949.454925,799.5610758,931.7911525,576.3935838,205.3570584,205.3570584,205.3339844,205.3339844,205.3339844
32,5010179776361290 ,'5010179776361290,534.3440205,534.3440205,534.3440205,551.6149933,552.9882214,586.3444031,586.3444031,520.8027179,520.8027179,520.8027179,1127.341964,1105.041784,555.2004471,547.3092738,555.2004471,493.8171274,493.8171274,493.8171274,969.1043402,970.1087187,637.6837102,637.6837102,644.0296657,1134.150333,1134.150333,555.0073915,555.0073915,555.0073915,523.9918171,608.4072428,4820.393028,4820.393028,1460.558991,967.0513665,2386.012619,1161.603386,661.995056,1047.934474,692.1922054,692.1922054,692.1922054,696.4772384,696.6581463
